respondent_id;country.x;seascape;province;district;village;survey_date;interviewer_NAme;where_from;years_village;age;education_level;clan;religion;marital_status;hh_head;gender;social_network;group_hh_size.adult_males;group_hh_size.adult_females;group_hh_size.male_children;group_hh_size.female_children;group_hh_size.children;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_resp;num_livelihoods_hh;fishing_identity;fishing_gears_diversity;gear_rank;catch_normal_day;catch_units;catch_notes;effort_normal_day;cpue;value_normal_day;toUSd2016rate;value_normal_day_USd;num_crew;percent_catch_eat;percent_catch_sell;percent_catch_giveaway;capacity_change.keep_fishing;capacity_change.fish_more;capacity_change.change_grounds;capacity_change.change_gear;capacity_change.fish_less;capacity_change.stop_fishing;capacity_change.other;capacity_change_other;dependence_local_seafood;perception_resource_change;perception_resource_change_describe;perception_resource_change_2;perception_resource_change_describe_2_fra;perception_resource_change_describe_2_eng;human_actions_agency;human_agency;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;rules.places_description;rules.gears_description;rules.times_description;rules.species_description;rules.other_description;rules.places_rule_origin;rules.gears_rule_origin;rules.times_rule_origin;rules.species_rule_origin;rules.other_rule_origin;rules.places_who_created_rules_other;rules.gears_who_created_rules_other;rules.times_who_created_rules_other;rules.species_who_created_rules_other;rules.other_who_created_rules_other;rules.places_poaching_level;rules.gears_poaching_level;rules.times_poaching_level;rules.species_poaching_level;rules.other_poaching_level;mgmt_community.effect_yn;mgmt_community.benefits;mgmt_community.effect_yn_2;mgmt_community.benefits_fra;mgmt_community.benefits_eng;mgmt_community.costs;mgmt_community.costs_fra;mgmt_community.costs_eng;mgmt_community.impact;mgmt_personal.effect_yn;mgmt_personal.benefits;mgmt_personal.effect_yn_2;mgmt_personal.benefits_fra;mgmt_personal.benefits_eng;mgmt_personal.costs;mgmt_personal.costs_fra;mgmt_personal.costs_eng;mgmt_personal.impact;mgmt_who_most_positively;mgmt_who_most_negatively;mgmt_fairness;why_mgmt_fairness;mgmt_effect_catch;mgmt_effect_effort;mgmt_effect_reliability;mgmt_support;why_mgmt_support;participation;political_efficacy;fairness_decision_making;why_fairness_decision_making;conflict_frequency;conflict_frequency_explain;life_satisfaction;life_satisfaction_causes_1;life_satisfaction_2;life_satisfaction_causes_1_fra;life_satisfaction_causes_1_eng;life_satisfaction_causes_1_domain_1;life_satisfaction_causes_1_domain_2;life_satisfaction_causes_1_category_1;life_satisfaction_causes_1_category_2;life_satisfaction_causes_2;life_satisfaction_causes_2_fra;life_satisfaction_causes_2_eng;life_satisfaction_causes_2_domain_1;life_satisfaction_causes_2_domain_2;life_satisfaction_causes_2_category_1;life_satisfaction_causes_2_category_2;life_satisfaction_causes_3;life_satisfaction_causes_3_fra;life_satisfaction_causes_3_eng;life_satisfaction_causes_3_domain_1;life_satisfaction_causes_3_domain_2;life_satisfaction_causes_3_category_1;life_satisfaction_causes_23_category_2;leaving_feeling;capacity_change;capacity_change.b;aXIS_1;aXIS_2;aXIS_3;aXIS_4;aXIS_5;assets.how_many_cooking_pots;assets.how_many_radios;assets.how_many_dvd;assets.how_many_mattresses;assets.how_many_mobile_phones;assets.how_many_smartphone;assets.how_many_indoor_toilets;assets.how_many_electric_fan.1;assets.how_many_piped_water;assets.how_many_washing_machines;assets.how_many_computers;assets.how_many_electric_refrigerators;assets.how_many_goats;assets.how_many_televisions;assets.how_many_satellite_dishs;assets.running_water;roof_material.2;wall_material.2;floor_material.2;electricity.2;boat.2;toilets.2;mode_transport.2;country.y;Num_Infrast
42;Madagascar;Northeast;Mananara;Mananara Nord;imorona centre;12/12/2016;Jean Zola;this_village;17;17;some_middle_school;betsimisaraka;FJKM;single;no;female;NA;1;2;1;NA;#VALEUR!;4;informal_economic_activities;no;3;3;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;no_change;NA;no_change;NA;NA;yes;interdire les filets qui tue les petit poisson juvenile;trust_more_people;about_half_half;trust_more_people;trust_all;trust_more_people;dans le parc;senne de plage;NA;tortue marine,requin;NA;fishers_local_users;government;NA;government;NA;NA;NA;NA;NA;NA;no_one;no_one;NA;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;NA;NA;don_t_know;NA;somewhat_more;don_t_know;don_t_know;supportive;cela augmente les poissons;not_involved;strongly_disagree;don_t_know;NA;don_t_know;NA;better;augmentation des prix des produits agricoles;better;augmentation des prix des produits agricoles;raise of agricultural products prices ;health;NA;food security;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.101269880641433;-0.126708528238545;0.160665455549609;0.0169295073895072;0.0144223218510879;>1;0;0;0;>1;0;0;0;0;0;0;0;0;0;0;yes;metal;wood;wood;solar;no_boat;latrine;NA;Madagascar;10
497;Madagascar;Southwest;Toliara II;Tulear 2;Tsifota;15/12/2016;Felicien;this_village;NA;17;some_middle_school;Vezo;Protestant;married;no;female;NA;1;1;NA;1;#VALEUR!;3;fishing_gleaning;yes;1;1;somewhat_agree;5;spear_gun;20;kgs;NA;4;NA;40000;3137.618;12.74852452;1;5;95;NA;false;false;true;true;false;false;false;NA;more_than_once_day;decreasing;le nombre des pecheurs est tres eleve;decreasing;nombre de pecheurs tres eleve;many fishermen ;yes;arreter la peche au poison;trust_more_people;trust_more_people;about_half_half;about_half_half;about_half_half;NA;moustiquaire, senne de plage, peche au poison;NA;tortue marine;NA;NA;NGO and government;NA;NGO and government;NA;NA;NA;NA;NA;NA;NA;a_few;NA;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les autres agents de projet: indemnise;NA;don_t_know;NA;no_change;neither;no_change;supportive;pour une conservation des ressources marines;passive;somewhat_disagree;neither;NA;less_than_once_year;NA;better;on peut encore compter sur l'activite en mer;better;on peut encore compter sur l'activite en mer;we can still count on marine activitie;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_gear;yes;0.0187991771210783;0.14142922664935;-0.0297155133244121;-0.107306348240986;0.119234911215325;>1;1;0;1;>1;0;0;0;0;0;0;0;0;0;0;no;metal;cement;cement;solar;no_motor;no_toilet;no_transport;Madagascar;8
1455;Madagascar;Northwest;Ambanja;Ambandja;Antafiambotry;02/12/2016;alban;coastal_area_other;1;18;primary_completed;Tsimiety;none;married;no;female;1;1;1;0;1;1;3;fishing_gleaning;yes;1;1;strongly_disagree;1;other_1;NA;pieces;NA;8;NA;NA;3137.618;NA;3;0;100;0;false;false;false;false;false;true;false;NA;more_than_once_week;decreasing_a_lot;stocks des poissons epuiser;decreasing_a_lot;stock de poissons epuises;fish stocks are exhausted;no;je ne sais pas;NA;NA;NA;NA;NA;je ne sais pas;je ne sais pas;je ne sais pas;je ne sais pas;je ne sais pas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;n'y a pas;n'y a pas;don_t_know;NA;don_t_know;don_t_know;don_t_know;neutral;NA;not_involved;strongly_disagree;don_t_know;NA;more_than_once_year;NA;a_lot_better;la maison commence remplit par des meubles,;a_lot_better;la maison commence remplit par des meubles,;bought furnitures for the house;economic;NA;material wealth;;la revenue comence bien gerer;revenu bien gere;money income well managed;economic;NA;economic wealth;NA;les affaires marche bien;les affaires marche bien;business is good;economic;;livelihoods;;sad;stop_fishing;NA;-0.176011288516478;0.0596633112050512;0.0270377581105349;0.0086545860504743;-0.0196301126901408;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_motor;no_toilet;no_transport;Madagascar;9
327;Madagascar;Southwest;Toliara II;Tulear 2;Tsandamba;11/12/2016;Tombozafy Velonera;this_village;18;18;some_primary;Masokoro;Protestant;married;yes;male;1;1;1;NA;1;#VALEUR!;3;fishing_gleaning;yes;1;1;somewhat_disagree;4;spear_gun;5;kgs;NA;4;NA;15000;3137.618;4.780696694;1;10;90;0;false;false;false;false;true;false;false;NA;more_than_once_week;decreasing;les ressources halieutiques vont disparaitre;decreasing;ressources halieutiques vont disparaitre;marine resources are going to disappear;yes;faire reserve;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_all;Ouest partie tes profonde;engins et techniques de peches interdit: poisons;je ne sais pas;Les animaux marins dont la capture est interdit : dauphin, baleine, Tortue de mer;NA;other;NGO;don_t_know;government;NA;naturelle;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;augmentation de produits durant ouvertures de la reserve surtout les poulpes;yes;augmentation des produits et surtout des poulpes lors de l'ouverture de la reserve;increase in products quantity especially octopus during the fishing season in the reserve;rien;aucun;none;good;yes;augmentation de produits durant ouvertures de la reserve;yes;augmentation des produits a l'ouverture de la reserve;increase in the number of products during the fishing season in the reserve;Limitation des zones d___?__?_acces aux peches;reduction des zones accessibles a la peche;restriction of the areas open to fishing activities;good;collecteurs : collecte en grand quantite des poissons et Pecheurs : prise de poissons de chaque pendant les beau temps;aucune personne;unfair;les avantage sont plus nombreux et ily a les plus avantageux;somewhat_more;harder;somewhat_less_reliable;supportive;augmentation de produits durant ouvertures de la reserve;not_involved;somewhat_disagree;fair;La verite;no_conflict;NA;worse;La perturbation climatique;worse;La perturbation climatique;climate change;health;NA;connection to nature;NA;Pas activites alternatives;aucune activite alternative;no alternative activity;economic;NA;employment;NA;NA;NA;NA;NA;NA;NA;NA;sad;fish_less;yes;-0.210624951170811;0.00532819330046764;-0.0191507728543996;-0.0549635260895258;-0.0122271587406418;>1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;dirt;none;no_motor;no_toilet;no_transport;Madagascar;8
388;Madagascar;Northwest;Ambanja;Ambandja;Marotogny;09/12/2016;datsune;this_village;18;18;middle_school_completed;sakalava;Muslim;single;yes;male;0;1;0;0;0;0;1;fishing_gleaning;yes;1;1;neither;1;mesh_gill_net_above5;8;bundles;NA;4;NA;8000;3137.618;2.549704904;1;2;96;2;true;false;true;false;false;false;false;NA;more_than_once_day;decreasing;il y a beaucoup trop de pecheurs;decreasing;beaucoup trop de pecheurs;too many fishermen;yes;il faut ameliorer le technique de peche;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;Horanga;filet a petites mailles;jour FadY (jeudi);tortue de mer;NA;NGO;NGO;other;NGO and government;NA;NA;NA;ancien tradition;NA;NA;no_one;no_one;no_one;no_one;NA;yes;les poissons obtenus augmentes;yes;augmentation des prises de poissons;increase in the number of fish catch;aucun;aucun;none;good;yes;on peche suivant les regles, les gens developpes;yes;on peche suivant les regles, les gens developpes;we fish following the rules;aucun;aucun;none;good;tout le monde;aucun;fair;tout le monde sont le meme;somewhat_more;easier;somewhat_less_reliable;supportive;les responsables du village travaillent pour le bon fonctionnement du regle;not_involved;somewhat_disagree;fair;il protege le village;no_conflict;NA;better;l'existance de WCS;better;l'existance de WCS;exitence of WCS;governance;NA;local institutions;NA;Quantite des poissons augmentee;augmentation de la quantite de poisson;increase in fish quantity;economic;health;livelihoods;food security;NA;NA;NA;NA;NA;NA;NA;sad;change_grounds;yes;-0.083263219030046;0.048917372493158;0.00629526920550793;0.0923819446356533;-0.0703373905064138;>1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;solar;no_boat;no_toilet;no_transport;Madagascar;7
1547;Madagascar;Southwest;Soariake;Tulear 2;andravona;30/11/2016;Laurence Hubertine;this_village;18;18;NA;Vezo;Catholic;married;yes;male;NA;1;1;NA;1;#VALEUR!;3;fishing_gleaning;yes;1;1;somewhat_disagree;2;mesh_gill_net_above5;6;kgs;materiel de maison;4;NA;12000;3137.618;3.824557355;3;16;84;NA;true;false;false;false;false;false;false;NA;more_than_once_day;decreasing;beaucoup de pecheur et plusieur fois qui aller au pecher;decreasing;beaucoup de pecheurs pechent plusieurs fois;lots of fishermen fishing several times;no;reserve;NA;NA;trust_more_people;NA;NA;reserve temporaire= ankaratampaky, ankibotana;moustiquaire, senne de plage;NA;tortue de mer, dauphin, baleine;NA;NGO and government;NGO and government;NA;NGO and government;NA;NA;NA;rien;NA;rien;no_one;no_one;NA;no_one;NA;yes;pas de reponse;yes;pas de reponse;no answer;un peu de porte de produits;un peu de porte de produits;NA;neutral;yes;beaucoup de produits de mer;yes;beaucoup de produits de mer;many marine products;certain de personne ne prendre pas la loi de reserve;non respect des lois de la reserve;rules are not obeyed;neutral;collecteur et pecheur parcequ'ils sont beaucoup de produits a porter;tous sont beneficiee;neither;l'association;somewhat_more;neither;somewhat_more_reliable;supportive;protege de poissons, augmente de produits de mer, le petit devient grand;not_involved;somewhat_agree;don_t_know;NA;no_conflict;NA;better;aller au pecher qui porte un peu de poisson;better;aller au pecher qui porte un peu de poisson;go fishing to catch some fish;economic;health;livelihoods;food security;augmentation de materiel;augmentation de materiel;increase in gears ;economic;NA;material wealth;NA;NA;NA;NA;NA;NA;NA;NA;sad;keep_fishing;no;-0.159182075927626;0.0464677627236657;0.0981135331338319;-0.110176830118232;-0.0272920233495548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;NA;thach;NA;solar;no_motor;no_toilet;no_transport;Madagascar;8
1502;Madagascar;Northeast;Maroantsetra;Maroantsetra;Nandrahanana;30/11/2016;Narison Jean Zola;this_village;18;18;some_middle_school;betsimisaraka;NA;married;yes;male;1;1;1;NA;NA;#VALEUR!;2;fishing_gleaning;yes;3;3;neither;1;mesh_gill_net_below5;50;bundles;NA;4;NA;2000;3137.618;0.637426226;NA;7;90;3;false;false;false;false;true;false;false;NA;more_than_once_week;decreasing;miha maro ny mpanjono;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;misy tahirin-daoko;trust_more_people;trust_all;trust_all;trust_more_people;trust_more_people;NA;NA;mauvais temps;NA;NA;NA;NA;fishers_local_users;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_one;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;pecheurs;rien;neither;NA;don_t_know;don_t_know;don_t_know;supportive;proteger les biens communs;passive;somewhat_disagree;fair;c'est l'idee de tout le monde qui est prise en compte;NA;NA;better;amelioration des revenus;better;amelioration des revenus;improvement in money income;economic;NA;economic wealth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;fish_less;yes;-0.158720235104081;0.0453403197089226;0.0340748300506329;-0.00692375379757147;0.00170950512680599;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;dirt;solar;no_motor;no_toilet;NA;Madagascar;2
278;Madagascar;Southwest;Toliara II;Tulear 2;andravona;02/12/2016;Tombozafy Velonera;this_village;18;18;some_middle_school;Masokoro;Catholic;single;yes;female;1;NA;1;NA;NA;#VALEUR!;1;fish_trading;no;1;1;somewhat_agree;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_day;decreasing;changement climatique et augmentation de nombres de pecheurs,;decreasing;changement climatique, augmentation du nombre de pecheurs;climate change, increase in the number of fishermens;yes;augmentation de nombre de reserve,interdiction d'utilisation de mostiquaire et de deplacement de pierre;trust_more_people;trust_all;trust_more_people;trust_more_people;trust_all;zone interdit durant la fermeture de la reserve;Les engins et techniques de peches interdites: Moustiquaire, poisons, bouteille;Fermeture nationale poulpe:15 decembre -31 janvier et langouste :septembre na31 janvier;Les animaux marins dont la capture sont interdits : tortue de mer, baleine, dauphin;NA;fishers_local_users and NGO;fishers_local_users and NGO;government;government;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;yes;nourriture et la gestion des ressources creent de l'emploi;yes;la gestion des ressources cree de l'emploi, nourriture;resources management create jobs, food;rien;aucun;none;good;yes;augmentation des produits de mer pendant quelques jours d'ouverture;yes;augmentation des produits de mer pendant quelques jours d'ouverture;increase in the number of marine products during a few days after the reserve opens;zone de peches est limitee;reduction des zones accessibles a la peche;restriction of the areas open to fishing activities;good;prise des poissons par jours et collecteurs obtiennent leurs commissions;rien : car ils viven taux ressources marines;unfair;Ils dependent du climat et de materiels utilises;somewhat_less;harder;somewhat_less_reliable;supportive;rendre nos plus meilleurs;active;somewhat_agree;fair;c'est une decision collectives;no_conflict;NA;worse;difficile liquidation des marchandises;worse;difficile liquidation des marchandises;it is hard to sell our products;economic;NA;livelihoods;NA;La vie devient difficile;vie devient difficile;life is becoming hard;health;NA;emotional health;NA;NA;NA;NA;NA;NA;NA;NA;happy;NA;NA;-0.0333713254417018;0.0377650199871699;0.109028802714017;-0.100207270631027;0.0237917108764503;>1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;no;metal;wood;cement;solar;NA;no_toilet;no_transport;Madagascar;8
1068;Madagascar;Northeast;Mananara;Mananara Nord;imorona centre;18/01/2017;Veloson Kalo;this_district;18;18;some_middle_school;betsimisaraka;FJKM;married;no;female;1;2;2;NA;1;#VALEUR!;5;farming;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;increasing;climat ,utilisations de senne de plage et de filet a petite maille;increasing;climat, utilisations de senne de plage et de filet a petite maille;climate, use of purse seines and small mesh nets;yes;interdire l'utilisation des senne de plage;NA;NA;about_half_half;NA;NA;ankolafisaka , antsirak'ivalo;senne de plage,moustiquare, totoharana;mauvais temps;requin , tortue marine, langouste;NA;NGO and government;NGO and government;government;NGO and government;NA;NA;NA;NA;NA;NA;dont_know;dont_know;dont_know;dont_know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;les pecheurs car ils gagnent de l'argent;les commercant car ils ont mois de benefice;neither;il a des gens qui ont des benefices et d'autres n'accepte pas;don_t_know;don_t_know;somewhat_less_reliable;supportive;le but d'une gestion c'est apporter un amelioration;not_involved;somewhat_agree;don_t_know;NA;don_t_know;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.246657760307424;-0.022291286601279;0.074062926366923;0.0391311789675411;-0.0654500366900654;>1;0;1;>1;1;0;0;0;0;0;0;0;0;1;0;yes;metal;wood;wood;solar;no_boat;latrine;no_transport;Madagascar;10
1374;Madagascar;Southwest;Soariake;Tulear 2;Tsandamba;12/01/2017;Felicien;this_village;NA;18;some_primary;Vezo;Protestant;married;yes;male;NA;1;1;NA;NA;#VALEUR!;2;fishing_gleaning;yes;1;1;somewhat_disagree;5;spear_gun;17;kgs;NA;8;NA;34000;3137.618;10.83624584;2;5;95;NA;false;false;true;true;false;false;false;NA;once_per_day;decreasing;les enfants d'aujourd'hui sont trop nombreux et vont tous a la mer;decreasing;les enfants d'aujourd'hui sont trop nombreux et vont tous a la mer;too many children are going to the sea;yes;reserve;about_half_half;trust_all;trust_more_people;trust_more_people;trust_all;reserve temporaire a ambany;filet a tres petites mailles, jaoto, peche au poison;ete: laNGOste;requin blanc, dauphin (fesojakoa), lambondriaky, dauphin, baleine, tortue marine;NA;NGO;NGO;NGO;NGO and government;NA;NA;NA;NA;NA;NA;no_one;a_few;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;membre de bureau de soariake;NA;don_t_know;NA;no_change;neither;no_change;neutral;il y a un peu de cote positive mais pas permanent, c'est juste au moment de l'ouverture du reserve;not_involved;somewhat_disagree;neither;NA;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;neither;change_gear;yes;-0.17061853264163;0.0871184812699522;-0.0395306279655364;-0.0235894181300278;0.0298572397296252;>1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;no;thach;thach;dirt;petrol;no_motor;no_toilet;no_transport;Madagascar;8
1014;Madagascar;Northwest;Nosy be;Nosy be;Anjiabe;04/12/2016;RalaIbozaka Herilala Paul;this_village;NA;18;some_middle_school;betsileo;FJKM;married;yes;male;3;1;1;NA;1;#VALEUR!;3;fishing_gleaning;yes;1;1;somewhat_agree;1;mesh_gill_net_below5;10;bundles;NA;4;NA;30000;3137.618;9.561393388;2;3;97;NA;true;false;false;false;false;false;false;NA;once_per_day;no_change;en faite cela n'a pas beaucoup changer;no_change;pas de changement;no change;no;NA;NA;NA;NA;NA;NA;NA;filet a peti maille,;NA;Fano;NA;NA;fishers_local_users;NA;government;NA;NA;NA;NA;NA;NA;NA;no_one;NA;no_one;NA;no;NA;no;NA;NA;NA;NA;NA;NA;yes;les produits on augmenter, nous avons pu preserver ampasibe lieu ou les poissons pondent;yes;augmentation des produits, preservation des lieux ou les poissons pondent;increase in the number of products;la ler n'appartient a personne donc il faut nous laisser a faire notre travaille;la mer n'appartient a personne donc il faut nous laisser faire notre travail;the sea doesn't belong to anyone so we have to do our job;neutral;le President fokontany et les fokonolona;les gens qui ne savent pas;neither;NA;no_change;much_easier;no_change;supportive;le but c'est de mieux ameliorer notre gestion;not_involved;strongly_disagree;very_fair;tous le monde participe au prise de decision;no_conflict;NA;a_lot_better;NA;a_lot_better;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;keep_fishing;no;-0.0636171916102783;0.132133650947554;-0.031224752858816;0.12093135285989;0.0856428408858914;>1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;yes;thach;thach;wood;NA;no_motor;no_toilet;no_transport;Madagascar;9
1046;Madagascar;Northwest;Ambanja;Ambandja;Amporaha;10/12/2016;Ravelontsaina Daniel;this_village;2;18;some_secondary;antemoro;Muslim;single;yes;male;1;1;1;3;1;4;6;fishing_gleaning;yes;2;2;somewhat_agree;1;hand_line_inshore;15;bundles;15 paquets;4;NA;15000;3137.618;4.780696694;0;10;80;10;false;false;true;false;false;false;false;NA;once_per_week;no_change;NA;no_change;NA;NA;no;instaurer une zone de resrves;NA;NA;trust_all;NA;NA;ankivonjy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;change_grounds;yes;-0.112098207475337;0.0579561132766744;-0.0590737583427212;-0.00352964403761413;-0.0119616824788433;>1;0;0;>1;1;0;0;0;0;0;0;0;0;0;0;no;thach;thach;wood;none;no_motor;no_toilet;no_transport;Madagascar;2
622;Madagascar;Northeast;Maroantsetra;Maroantsetra;Anandrivola;06/11/2016;Velonjara Alain Bruni;this_village;18;18;some_middle_school;betsimisaraka;Catholic;single;no;female;0;1;1;0;3;3;5;salaried_employment;no;1;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;NA;decreasing;NA;NA;no;RedUIRe La PReSSION de PecHe;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;vatolava;filet a petite maille;mauvais temps;antsingora;NA;fishers_local_users and NGO;fishers_local_users and government;fishers_local_users;fishers_local_users and NGO;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;je ne sait pas;no;ne sait pas;don't know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;NA;no_change;NA;no_change;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.239333315479622;0.0374886543147673;-0.014319723410151;0.171861329666853;-0.00702399155454685;>1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;yes;metal;thach;thach;solar;no_boat;latrine;motorcycle;Madagascar;7
427;Madagascar;Northeast;Maroantsetra;Maroantsetra;Anandrivola;11/11/2016;Velonjara Alain Bruni;this_village;18;18;some_middle_school;betsimisaraka;Catholic;single;no;female;NA;1;1;0;3;3;5;salaried_employment;no;1;1;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;NA;decreasing;NA;NA;no;Reduire la pression de peche;about_half_half;about_half_half;about_half_half;about_half_half;about_half_half;vatolava;filet de petite maille;andro ratsy;requin;NA;fishers_local_users and NGO;fishers_local_users and government;fishers_local_users;fishers_local_users;NA;NA;NA;NA;NA;NA;no_one;no_one;no_one;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;ne sait pas;no;ne sait pas;don't know;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;NA;worse;NA;worse;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sad;NA;NA;0.239333315479622;0.0374886543147672;-0.0143197234101508;0.171861329666853;-0.00702399155454688;>1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;yes;metal;thach;thach;solar;no_boat;latrine;motorcycle;Madagascar;7
1645;Madagascar;Northeast;Maroantsetra;Maroantsetra;Nandrahanana;30/11/2016;Narison Jean Zola;this_village;18;18;some_middle_school;betsimisaraka;NA;single;no;female;NA;1;2;2;1;3;6;NA;no;2;2;NA;0;NA;NA;NA;NA;NA;NA;NA;3137.618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;more_than_once_week;decreasing;augmentation des nombres des pecheurs;decreasing;augmentation du nombre de pecheurs;increase in the number of fishermen;yes;La mis en place de la gestion de ressource marine;trust_more_people;trust_all;trust_all;trust_more_people;trust_all;NA;senne de plage;NA;tortue de mer;NA;NA;fishers_local_users and government;NA;government;NA;NA;NA;NA;NA;NA;NA;no_one;NA;no_one;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;no;NA;NA;NA;NA;NA;NA;Les Pecheurs;Personne;don_t_know;NA;don_t_know;don_t_know;don_t_know;supportive;pour les fruits de mer soient bien geres;not_involved;somewhat_disagree;fair;il faut penser a l'avenir;don_t_know;NA;better;eo amin'ny lafiny fidiram-bola;better;eo amin'ny lafiny fidiram-bola;regarding income;economic;NA;economic wealth;NA;La possibilite d'acheter des quelques materiel de menage;achat de materiel de menage;bought cleaning tools;economic;NA;material wealth;NA;NA;NA;NA;NA;NA;NA;NA;very_sad;NA;NA;0.143648034284933;-0.0171779667518642;0.0319589069317519;0.0628999122446332;0.058107324392047;>1;1;0;>1;1;0;0;0;0;0;0;0;0;0;0;no;metal;wood;wood;solar;no_boat;latrine;NA;Madagascar;2
